article_id,published_at,date,title,summary,url,source,query_family,query_weight,ticker_relevance,keyword_score,raw_relevance_score,alpha_overall_sentiment,alpha_overall_label,finbert_label,finbert_confidence,finbert_sentiment_score,relevance_score
538c46277dd320e9accacb51,2018-03-06T13:41:00,2018-03-06T00:00:00,"Global water tech firm Xylem expands India operations, opens centre in Bengaluru","Global water technology company Xylem has expanded its India operations by opening an India Technology and Customer Experience Centre in Bengaluru, following a similar center in Vadodara. The Bengaluru center will focus on developing software and advanced infrastructure analytics, aiming to have over 400 engineers creating smart solutions for water management. This expansion supports India's sustainable water management goals and economic growth by contributing to smart cities and addressing looming water scarcity.",https://www.thenewsminute.com/atom/global-water-tech-firm-xylem-expands-india-operations-opens-centre-bengaluru-77532,The News Minute,economy_macro,0.78,0.0,0.0,0.35100000000000003,0.488765,Bullish,positive,0.8993213772773743,0.8993213772773743,0.35100000000000003
ae518fc6818c786e003e7a33,2018-03-06T15:40:32,2018-03-06T00:00:00,Ishares MSCI Europe Financials ETF (EUFN-Q) Stock Price and News,"This article provides real-time stock price and news information for the iShares MSCI Europe Financials ETF (EUFN-Q) on NASDAQ. It includes daily price movements, volume summaries, and links to related financial news and analyses, such as articles on AI companies and market calendars. The page also displays top 10 holdings and disclaimers regarding market data accuracy.",https://www.theglobeandmail.com/investing/markets/stocks/EUFN/,The Globe and Mail,financial_markets,0.82,0.0,0.0,0.369,0.006622,Neutral,neutral,0.9335302114486694,0.0,0.369
9c09ba440b5c9408e1a41dbd,2018-03-06T16:12:43,2018-03-06T00:00:00,Invesco DB Base Metals Fund (DBB-A) Stock Price and News,"This article provides real-time stock price and news information for the Invesco DB Base Metals Fund (DBB-A) traded on the NYSE Arca. It includes current trading data, historical price movements, and links to related news analysis from The Globe and Mail. The content is presented for informational purposes, with disclaimers regarding its use for trading or advice.",https://www.theglobeandmail.com/investing/markets/stocks/DBB/,The Globe and Mail,financial_markets,0.82,0.0,0.0,0.369,0.040607,Neutral,neutral,0.9435040950775146,0.0,0.369
0f4e46df3adb72bb40e79af2,2018-03-06T16:37:00,2018-03-06T00:00:00,Wall Street Tech Spree: With Kensho Acquisition S&P Global Makes Largest A.I. Deal In History,"S&P Global acquired AI startup Kensho for $550 million, marking the largest AI deal in history at the time and highlighting Wall Street's increasing reliance on artificial intelligence. Kensho, founded by Daniel Nadler, uses machine learning to provide complex financial analysis and will operate as a standalone brand within S&P Global, integrating its technology with S&P's vast data resources. This acquisition aims to democratize sophisticated financial insights and accelerate Kensho's growth by leveraging S&P's global reach.",https://www.forbes.com/sites/antoinegara/2018/03/06/wall-street-tech-spree-with-kensho-acquisition-sp-global-makes-largest-a-i-deal-in-history/,Forbes,financial_markets,0.82,0.0,0.25,0.419,0.015348,Neutral,positive,0.7561020851135254,0.7561020851135254,0.419
3274478c203ae0d3120fe211,2018-03-06T17:11:59,2018-03-06T00:00:00,Vanguard Total World Stock Index Fund ETF Shares (VT) performance history,"This article provides a performance history for the Vanguard Total World Stock Index Fund ETF Shares (VT), detailing its trailing returns, annual total return history against its category benchmark, and an ETF summary. The fund aims to track the FTSE Global All Cap Index through a sampling investment approach. It includes financial data such as net assets, YTD daily total return, and yield, along with related ETF tickers.",https://au.finance.yahoo.com/quote/VT/performance/,Yahoo Finance Australia,financial_markets,0.82,0.0,0.0,0.369,0.519024,Bullish,neutral,0.9504748582839966,0.0,0.369
070943367756d19dd7f81468,2018-03-06T18:09:46,2018-03-06T00:00:00,Technical Analysis of ProShares UltraPro Russell2000 (AMEX:URTY),"This article provides a technical analysis of ProShares UltraPro Russell2000 (AMEX:URTY). It offers an overview of indicators from moving averages, oscillators, and pivots, summing them up in a ""Summary"" gauge. The analysis aims to help traders determine potential buy, sell, or neutral signals for the ETF, while also clarifying the meaning and reliability of these technical ratings.",https://www.tradingview.com/symbols/AMEX-URTY/technicals/,TradingView,financial_markets,0.82,0.0,0.0,0.369,0.313867,Somewhat-Bullish,neutral,0.9428334832191467,0.0,0.369
11b022b5dbe029dc64946eb6,2018-03-06T18:40:27,2018-03-06T00:00:00,Technical Analysis of MarketDesk Focused U.S. Dividend ETF (NASDAQ:FDIV),"This article provides a technical analysis of the MarketDesk Focused U.S. Dividend ETF (NASDAQ:FDIV), summarizing various technical indicators for different timeframes. It explains what oscillators, moving averages, and pivots are, and how they contribute to the overall technical ratings. The article's summary technical rating for FDIV is ""buy.""",https://www.tradingview.com/symbols/NASDAQ-FDIV/technicals/,TradingView,financial_markets,0.82,0.0,0.0,0.369,0.323894,Somewhat-Bullish,neutral,0.9458752274513245,0.0,0.369
1fb2b6aad89c742de296d05a,2018-03-06T21:38:58,2018-03-06T00:00:00,"Technical Analysis of BlackRock Utility, Infrastructure & Power Opportunities Trust (NYSE:BUI)","This article provides a technical analysis of BlackRock Utility, Infrastructure & Power Opportunities Trust (NYSE:BUI) on TradingView. It summarizes indicators from moving averages, oscillators, and pivots, but currently shows no specific buy, sell, or neutral signals. The document explicitly states that the information is not investment advice and encourages users to conduct their own research.",https://www.tradingview.com/symbols/NYSE-BUI/technicals/,TradingView,financial_markets,0.82,0.0,0.0,0.369,0.032605,Neutral,neutral,0.9404016137123108,0.0,0.369
5b53e49fef849901cefdd89c,2018-03-06T22:10:42,2018-03-06T00:00:00,Technical Analysis of BrandywineGLOBAL Global Income Opportunities Fund Inc. (NYSE:BWG),"This article provides a technical analysis of BrandywineGLOBAL Global Income Opportunities Fund Inc. (NYSE:BWG) using various indicators. It presents an overview including moving averages, oscillators, and pivots, but currently shows no specific buy, sell, or neutral signals as the values are undefined. The content emphasizes that this information is not investment advice and encourages users to conduct their own research.",https://www.tradingview.com/symbols/NYSE-BWG/technicals/,TradingView,financial_markets,0.82,0.0,0.0,0.369,0.044183,Neutral,neutral,0.9376404881477356,0.0,0.369
f66fedfe591250124dbfc077,2018-03-07T02:31:50,2018-03-07T00:00:00,Acushnet Q4 Aided By U.S. Golf Industry Stabilization,"Acushnet Holdings Corp reported its second consecutive quarter of growth in Q4, driven by strong performances in Titleist golf balls and gear, and FootJoy, which offset a slight decline in Titleist golf clubs. The company achieved 6.6 percent net sales growth and a significant increase in net income, benefiting from reduced SG&A expenses. Acushnet is optimistic about 2018, forecasting low-single-digit sales growth and modest earnings improvement, attributing much of this to stabilization within the U.S. golf industry and its focus on dedicated golfers.",https://sgbonline.com/acushnet-back-on-growth-trajectory-in-q4/,SGB Media Online,economy_macro,0.78,0.0,0.25,0.401,0.404449,Bullish,positive,0.9543532729148865,0.9543532729148865,0.401
8d42bb2f5a489a1fec3fdeca,2018-03-07T03:41:19,2018-03-07T00:00:00,Business | Handy Named Chairman and Chief Executive Officer of Washington Trust,"Edward Handy has been named Chairman and Chief Executive Officer of Washington Trust, succeeding Joseph MarcAurele who retired. Mark Gim has taken on the role of President and Chief Operating Officer. The article also reviews the 17 biggest business stories from Rhode Island in 2017, covering topics from company expansions and closures to major financial deals and economic rankings.",https://www.golocalprov.com/business/handy-named-chairman-and-chief-executive-officer-of-washington-trust,GoLocalProv,economy_macro,0.78,0.643462,0.0,0.5762117,0.221319,Somewhat-Bullish,neutral,0.9369454979896545,0.0,0.5762117
2403fb4c30638865856261d8,2018-03-07T06:09:33,2018-03-07T00:00:00,Cheniere Energy sends first U.S. liquid natural gas exports to India,"Cheniere Energy Inc. has made its first shipment of U.S. liquefied natural gas (LNG) to India from its Sabine Pass LNG terminal in Louisiana. This shipment is part of a 20-year agreement with GAIL India Ltd. and signifies a move towards energy security for India, the world's third-largest energy consumer. The United States Energy Association noted the importance of this export in the face of rising global energy demand.",https://dailyenergyinsider.com/policy/11094-cheniere-energy-sends-first-u-s-liquid-natural-gas-exports-india/,Daily Energy Insider,economy_macro,0.78,0.0,0.0,0.35100000000000003,0.046576,Neutral,positive,0.8812184929847717,0.8812184929847717,0.35100000000000003
5b5fe3230c49834f98f60e9d,2018-03-07T10:10:00,2018-03-07T00:00:00,Nuns' pressure leads Wells Fargo to publish causes of 'systemic lapses in governance',"A group of nuns and religiously-affiliated investors successfully pressured Wells Fargo & Co. to agree to publish a review detailing the root causes of its systemic governance and risk management failures. Sister Nora Nash of the Sisters of St. Francis of Philadelphia led this initiative, supported by 22 other co-filers from the Interfaith Center on Corporate Responsibility. This move aims to address the ongoing controversies, litigation, and fines faced by the bank.",https://www.bizjournals.com/philadelphia/news/2018/03/07/wfc-wells-fargo-interfaith-center-nuns-report.html,The Business Journals,economy_macro,0.78,0.0,0.0,0.35100000000000003,-0.324938,Somewhat-Bearish,neutral,0.4353470802307129,0.0,0.35100000000000003
421b1e935df087dd79311925,2018-03-07T11:00:00,2018-03-07T00:00:00,Crude Oil Price Cuts Loss Following Inventory Report,"Crude oil prices cut losses following the EIA report showing a 2.4 million barrel increase in U.S. commercial crude inventories. This increase was less than the API reported and below analysts' consensus estimates, prompting a slight recovery in WTI crude prices. U.S. crude production and exports continue to show significant increases, impacting market forecasts and the performance of related stocks and ETFs.",https://247wallst.com/energy/2018/03/07/crude-oil-price-cuts-loss-following-inventory-report/,24/7 Wall St.,financial_markets,0.82,0.0,0.0,0.369,0.013372,Neutral,negative,0.8123670816421509,-0.8123670816421509,0.369
c8f15f2e421612a093db209b,2018-03-07T11:52:15,2018-03-07T00:00:00,Vaneck Africa Index ETF (AFK-A) Stock Price and News,"This article provides stock price and news information for the Vaneck Africa Index ETF (AFK-A). It includes real-time data, price movements, volume summaries, and links to top news stories related to the ETF. The page also features general market updates and information on other financial topics like the affordability crisis and AI's impact on Shopify.",https://www.theglobeandmail.com/investing/markets/stocks/AFK/,The Globe and Mail,financial_markets,0.82,0.0,0.0,0.369,0.044045,Neutral,neutral,0.9373990893363953,0.0,0.369
5d5ad56922944b166ec0c678,2018-03-07T12:49:00,2018-03-07T00:00:00,"Oregon sues gambling mogul Steve Wynn, Wynn Resorts over 'dereliction of fiduciary duty'","The state of Oregon has filed a civil lawsuit against gambling mogul Steve Wynn and the board of directors of Wynn Resorts Ltd., alleging ""massive breaches of fiduciary duty"" due to their failure to address a pervasive pattern of sexual misconduct. The lawsuit claims that this dereliction of duty has caused significant damage to the company, including a $2 billion loss in market capitalization, and impaired long-term shareholder value. Oregon's pension system, which holds shares in Wynn Resorts, is seeking monetary damages to be paid to the company.",https://kval.com/news/local/gallery/oregon-sues-gambling-mogul-steve-wynn-wynn-resorts-over-dereliction-of-fiduciary-duty?photo=0,KVAL,economy_macro,0.78,0.0,0.0,0.35100000000000003,0.038979,Neutral,negative,0.9604086875915527,-0.9604086875915527,0.35100000000000003
0e561973b9eb7ef2e7f8c437,2018-03-07T13:17:00,2018-03-07T00:00:00,Here’s what the 30 Dow industrials companies say about a potential trade war,"This article discusses the stance of the 30 Dow industrials companies regarding a potential trade war following President Trump's announcement of steel and aluminum tariffs. It highlights that 22 of the 30 CEOs are members of the Business Roundtable, which opposes Trump's tariff scheme. The article also touches upon Trump's attempt to reassure investors by stating that ""trade wars are good, and easy to win.""",https://www.marketwatch.com/story/heres-what-the-30-dow-industrials-companies-said-about-a-potential-trade-war-2018-03-02?gaa_at=eafs&gaa_n=AWEtsqfz2LAHdjI2M9kri9zt82T_aQhYyyaMSWBcFBd2w7yTzXWkX-DRhl3m&gaa_ts=690812af&gaa_sig=05sOw_Hk4_yS3W5PCtxN6uqycoqZYNlz7XU1Y8nr0k_xiZhjyuSzlKSNJwK6QvzS3zg0Mp8HOAzdkJTWwCU5lw%3D%3D,MarketWatch,financial_markets,0.82,0.0,0.0,0.369,-0.09683,Neutral,neutral,0.889411211013794,0.0,0.369
6665a96f22e524bbab36dbfe,2018-03-07T13:40:03,2018-03-07T00:00:00,Technical Analysis of First Trust NASDAQ-100 Ex-Technology Sector Index Fund (NASDAQ:QQXT),"This article provides a technical analysis of First Trust NASDAQ-100 Ex-Technology Sector Index Fund (NASDAQ:QQXT) based on various indicators like moving averages, oscillators, and pivots. It summarizes the technical ratings for different timeframes, with a current overall summary indicating a ""sell"" signal for QQXT. The article also includes disclaimers and FAQs about technical analysis.",https://www.tradingview.com/symbols/NASDAQ-QQXT/technicals/,TradingView,financial_markets,0.82,0.0,0.0,0.369,0.04075,Neutral,neutral,0.9270879626274109,0.0,0.369
d06290e9b2cf205c9f947918,2018-03-07T13:40:31,2018-03-07T00:00:00,Technical Analysis of Hartford Municipal Opportunities ETF (AMEX:HMOP),"This article provides a technical analysis of the Hartford Municipal Opportunities ETF (AMEX:HMOP) based on data from TradingView. It summarizes indicators from moving averages, oscillators, and pivots across various timeframes, offering a snapshot of buy, sell, or neutral signals. The analysis also includes disclaimers and answers frequently asked questions about technical ratings, oscillators, pivots, and moving averages.",https://www.tradingview.com/symbols/AMEX-HMOP/technicals/,TradingView,financial_markets,0.82,0.0,0.0,0.369,0.020259,Neutral,neutral,0.9325495958328247,0.0,0.369
531e4110d26fc85059e17d00,2018-03-07T14:47:00,2018-03-07T00:00:00,CEO: Brown-Forman could be 'unfortunate victim' of trade war,"The CEO of Brown-Forman warned that the company could become an ""unfortunate victim"" of a trade war, despite manufacturing most of its products in the U.S. but selling them overseas. This concern arises as geopolitical tensions could impact international sales for the Louisville-based spirits company.",https://www.bizjournals.com/louisville/news/2018/03/07/ceo-brown-forman-could-be-unfortunate-victimof.html,The Business Journals,economy_macro,0.78,0.0,0.0,0.35100000000000003,0.013714,Neutral,negative,0.9519582986831665,-0.9519582986831665,0.35100000000000003
f15438d4fca34c1b1b08ff8b,2018-03-07T15:40:26,2018-03-07T00:00:00,Technical Analysis of Eaton Vance Tax-Managed Buy-Write Income Fund (NYSE:ETB),"This article provides a technical analysis overview for Eaton Vance Tax-Managed Buy-Write Income Fund (ETB). It presents a summary of technical indicators including moving averages, oscillators, and pivots across various timeframes. The analysis aims to help users determine potential buy, sell, or neutral signals for the stock, though it includes a disclaimer that it is not financial advice.",https://www.tradingview.com/symbols/NYSE-ETB/technicals/,TradingView,financial_markets,0.82,0.0,0.0,0.369,0.04142,Neutral,neutral,0.9376547336578369,0.0,0.369
22e119cbb13a969507bcd02f,2018-03-07T16:06:00,2018-03-07T00:00:00,"Ross Stores breaks with off-price rival TJX and raises wages, shares sink","Ross Stores Inc. shares declined by 6.4% after the company announced a decision to raise its minimum wage to $11 per hour, a move contrasting with its rival TJX Cos. Despite the share drop, analysts view the stock's weakness as a potential buying opportunity. The company reported strong earnings per share, sales, and same-store sales that exceeded FactSet consensus estimates.",https://www.marketwatch.com/story/ross-stores-breaks-with-off-price-rival-tjx-and-raises-wages-shares-sink-2018-03-07?gaa_at=eafs&gaa_n=AWEtsqfuPjH9LAnEgJCf6qf6Wj45d3VJp2xVKqNX08YtYVDXH_6oncW_CIDV&gaa_ts=690821d3&gaa_sig=mYl7WlZ6vqklKuKNsBNCZR5JM7GAo-eHDOKR1eVMnBbY4_LRZdSprVT_slCBiJsrs_SpORsA3RKyiufOkgFFbw%3D%3D,MarketWatch,financial_markets,0.82,0.0,0.25,0.419,0.072028,Neutral,negative,0.9613261818885803,-0.9613261818885803,0.419
36fdadb5f333b21d752fcdbc,2018-03-07T16:29:00,2018-03-07T00:00:00,"Oregon sues Steve Wynn, company after sexual misconduct allegations","The state of Oregon has sued Steve Wynn and the board of directors of Wynn Resorts Ltd. for allegedly failing to prevent sexual misconduct within the company and breaching fiduciary duties. This lawsuit, similar to one filed by New York's public pension fund, claims that the alleged misconduct and subsequent cover-up caused significant financial damage to the company and its shareholders. Oregon's pension system held shares worth $1.3 million and is pursuing this action as part of the #MeToo movement to hold those involved accountable.",https://www.nbcnews.com/news/us-news/oregon-sues-steve-wynn-company-after-sexual-misconduct-allegations-n854626,NBC News,financial_markets,0.82,0.0,0.0,0.369,0.037946,Neutral,negative,0.8776437044143677,-0.8776437044143677,0.369
c16f9904336a1d84a92d3d87,2018-03-07T17:06:00,2018-03-07T00:00:00,Dollar Tree Plunges After Outlook Renews Fears About Discounters,"Dollar Tree Inc. shares plummeted after the company's profit outlook fell below expectations, sparking concerns among investors about the impact of potential food-stamp benefit reductions by the Trump administration. The decline in Dollar Tree's stock, the steepest intraday plunge since August 2012, also led to drops in shares of other discounters like Dollar General, Ross Stores, and Walmart. This event furthered fears within the discount retail sector, following Target Corp.'s recent stock decline due to competition from Amazon.com Inc.",https://www.bloomberg.com/news/articles/2018-03-07/dollar-tree-plunges-as-outlook-renews-fears-about-discounters,Bloomberg.com,financial_markets,0.82,0.0,0.0,0.369,-0.26266,Somewhat-Bearish,negative,0.9733583927154541,-0.9733583927154541,0.369
c50b049540852a1bd700675e,2018-03-07T20:03:00,2018-03-07T00:00:00,"Adobe breaks ground on $90 million, second office in Lehi","Adobe broke ground on a new $90 million facility in Lehi, Utah, which will be its second office in the area and is expected to house 1,000 new employees. This expansion signifies a significant investment in Utah, projecting $2.3 billion in new wages and over $85 million in state taxes over the next two decades. The decision to expand in Utah is driven by the availability of talent, a strategy Adobe CEO Shantanu Narayen emphasized.",https://www.deseret.com/2018/3/7/20641422/adobe-breaks-ground-on-90-million-second-office-in-lehi/,Deseret News,economy_macro,0.78,0.0,0.0,0.35100000000000003,0.404409,Bullish,positive,0.8311663866043091,0.8311663866043091,0.35100000000000003
471e6dfece6c168132e5c2c8,2018-03-08T02:46:35,2018-03-08T00:00:00,"Water, Waste, Energy: Lessons from Coca-Cola in Africa","This article examines Coca-Cola's sustainability efforts in Africa, focusing on initiatives related to water, waste, and energy. It highlights the company's vast presence and distribution network across 54 African countries, its commitment to sustainability goals aligned with global benchmarks, and specific projects like PETCO in South Africa for plastic recycling and EKOCENTERs for providing essential services. The article also discusses lessons learned, including the importance of job creation and corporate involvement in addressing Africa's development challenges.",https://kleinmanenergy.upenn.edu/research/publications/water-waste-energy-lessons-from-coca-cola-in-africa/,Kleinman Center for Energy Policy,economy_macro,0.78,0.0,0.0,0.35100000000000003,0.219705,Somewhat-Bullish,neutral,0.7838204503059387,0.0,0.35100000000000003
6fd5ed71c588be401a2d5e08,2018-03-08T03:37:14,2018-03-08T00:00:00,"Meet Flippy, Your Burger-Flipping Robot Helper","Flippy is the world's first autonomous kitchen assistant, developed by Miso Robotics and implemented at CaliBurger. Priced at $60,000 plus an annual service fee, Flippy can cook up to 300 burgers an hour and is presented as a solution for high employee turnover and consistency issues in kitchens. The company views Flippy as a tool to improve productivity and free human workers for more enjoyable tasks rather than replacing jobs.",https://www.fastcompany.com/40540201/meet-flippy-your-burger-flipping-robot-helper,Fast Company,economy_macro,0.78,0.0,0.0,0.35100000000000003,0.129863,Neutral,neutral,0.7783482670783997,0.0,0.35100000000000003
5cd19d5f5b759284225e67af,2018-03-08T03:41:53,2018-03-08T00:00:00,Trump's tariffs could backfire,"President Trump's tariffs on imported steel and aluminum are expected to boost Ohio's steel industry, but critics fear they could lead to higher costs for consumers and spark trade wars that harm Ohio's manufacturing and agricultural exports. While some support the tariffs as necessary to protect American industries, others, including Republicans and agricultural groups, express concern about potential backlash, job losses, and increased prices. The economic impact on Ohio's key industries, such as automotive and agriculture, is a major point of contention.",https://www.dispatch.com/story/business/manufacturing/2018/03/08/trump-s-tariffs-could-backfire/13330406007/,The Columbus Dispatch,economy_macro,0.78,0.0,0.0,0.35100000000000003,-0.108545,Neutral,negative,0.8915111422538757,-0.8915111422538757,0.35100000000000003
449939e801ba647de928deeb,2018-03-08T04:31:00,2018-03-08T00:00:00,Intel Corporation (INTC) Could Be a Huge Casualty of a China Trade War,"Intel Corporation (INTC) could be a major casualty of a U.S.-China trade war despite its recent stock gains, due to its deep ties and significant investments in China. The company's global semiconductor operations make it particularly vulnerable to tariffs and trade conflicts, which could exacerbate its existing challenges. The author argues that instead of being a good buy, INTC is a company in crisis, and a trade war would only worsen its situation.",https://investorplace.com/2018/03/intel-corp-intc-a-huge-casualty-of-a-trade-war/,InvestorPlace,financial_markets,0.82,0.0,0.0,0.369,-0.351254,Bearish,negative,0.950192391872406,-0.950192391872406,0.369
65d9bb7da37a9fa6d4e9e455,2018-03-08T06:00:00,2018-03-08T00:00:00,"Mazda and Toyota Establish Joint-Venture Company ""Mazda Toyota Manufacturing, U.S.A., Inc.""","Mazda Motor Corporation and Toyota Motor Corporation have officially established their joint-venture company, ""Mazda Toyota Manufacturing, U.S.A., Inc."" (MTMUS), to build a new vehicle assembly plant in Huntsville, Alabama. Starting in 2021, the $1.6 billion facility will have an annual production capacity of 300,000 units and is expected to create up to 4,000 jobs, producing models for both Mazda and Toyota. This collaboration aims to combine their technologies and corporate cultures to produce high-quality cars and contribute to the local economy.",https://www.prnewswire.com/news-releases/mazda-and-toyota-establish-joint-venture-company-mazda-toyota-manufacturing-usa-inc-300610256.html,PR Newswire,economy_macro,0.78,0.0,0.0,0.35100000000000003,0.417347,Bullish,positive,0.7240314483642578,0.7240314483642578,0.35100000000000003
c8bccb6069720a3821254afd,2018-03-08T07:09:43,2018-03-08T00:00:00,Technical Analysis of JPMorgan Diversified Return Emerging Markets Equity ETF (AMEX:JPEM),"This article provides a technical analysis of the JPMorgan Diversified Return Emerging Markets Equity ETF (AMEX:JPEM), offering an overview of indicators from moving averages, oscillators, and pivots. It includes a summary gauge to suggest buy, sell, or neutral signals, along with frequently asked questions about technical ratings and indicators. The current summary technical rating for JPEM is neutral, though short-term trends may indicate buy signals.",https://www.tradingview.com/symbols/AMEX-JPEM/technicals/,TradingView — Track All Markets,financial_markets,0.82,0.0,0.0,0.369,0.021795,Neutral,neutral,0.931285560131073,0.0,0.369
3b563a44ba9cd567280a671e,2018-03-08T09:31:00,2018-03-08T00:00:00,JPMorgan Co-President Sees Possible 40% Correction in Equity Markets,"JPMorgan Chase & Co. co-president Daniel Pinto warned of a potential 20 to 40 percent correction in equity markets within the next two to three years. This projection comes amidst investor concerns regarding rising interest rates and inflation, driven by central bank policies. Pinto emphasized that the severity of the correction would depend on current market valuation levels.",https://www.bloomberg.com/news/articles/2018-03-08/jpmorgan-s-pinto-sees-40-percent-correction-in-equity-markets,Bloomberg.com,economy_monetary,0.9,0.0,0.5,0.505,-0.441603,Bearish,negative,0.9527104496955872,-0.9527104496955872,0.505
c9b747e85a8a997a09345ee8,2018-03-08T09:39:37,2018-03-08T00:00:00,"Technical Analysis of Blackrock MuniHoldings Fund, Inc. (NYSE:MHD)","This article provides a technical analysis overview for Blackrock MuniHoldings Fund, Inc. (NYSE:MHD) using various indicators. It includes summaries of oscillator and moving average signals across different timeframes, advising traders to use this information as a guide rather than definitive investment advice.",https://www.tradingview.com/symbols/NYSE-MHD/technicals/,TradingView — Track All Markets,financial_markets,0.82,0.0,0.0,0.369,0.028276,Neutral,neutral,0.9426566362380981,0.0,0.369
a132ca7d40f554f86f598d38,2018-03-08T10:12:12,2018-03-08T00:00:00,"The retail resurgence this year is deceptive, warns market watcher","A market watcher warns that the apparent retail resurgence in the S&P 500 this year is deceptive, primarily driven by ""new retail"" companies like Netflix, Amazon, and TripAdvisor rather than traditional brick-and-mortar stores. While many legacy retailers are struggling, some analysts suggest opportunities exist in homebuilding and home improvement retail due to potential financial regulatory rollbacks.",https://www.cnbc.com/2018/03/08/the-retail-resurgence-this-year-is-deceptive-warns-market-watcher.html,CNBC,financial_markets,0.82,0.707989,0.25,0.66679615,0.057483,Neutral,negative,0.9153780937194824,-0.9153780937194824,0.66679615
97af8b948188d78288031633,2018-03-08T12:57:00,2018-03-08T00:00:00,"BioXcel Therapeutics prices IPO at $11, the low end of the range","BioXcel Therapeutics priced its initial public offering at $11 per share, which is the low end of its anticipated range of $11 to $13, raising $60 million. The company, focused on neurological disorders and cancer drug development, offered 5.5 million shares and plans to list on the Nasdaq under the symbol BTAI. Barclays, UBS Investment Bank, and BMO Capital Markets served as lead managers for the deal.",https://www.nasdaq.com/articles/bioxcel-therapeutics-prices-ipo-11-low-end-range-2018-03-08,Nasdaq,financial_markets,0.82,0.0,0.0,0.369,0.127977,Neutral,neutral,0.9400851130485535,0.0,0.369
68b311ca3658b5b2c300f43b,2018-03-08T16:29:00,2018-03-08T00:00:00,The best sector of this bull market is the ‘greatest investment story ever told’,"The article highlights that internet stocks have been the top-performing sector in the current nine-year bull market, making it arguably the ""greatest investment story ever told."" While internet investing is often associated with the dot-com era, the sector has shown remarkable strength and influenced nearly every aspect of the economy during this extended bull run. The piece was published around the ninth anniversary of the financial crisis bottom, a marker for the start of the current bull market.",https://www.marketwatch.com/story/the-best-sector-of-this-bull-market-is-the-greatest-investment-story-ever-told-2018-03-08?gaa_at=eafs&gaa_n=AWEtsqdr_7blnG5zA5rIqs4WlctYXWXAToqozGTP86soNENoZJ--TUyAZgj2&gaa_ts=690814ec&gaa_sig=Z5FX1tBh7Z4MmhoowGTtGMBMpwjt_MVwz-B69J0wXHkhcswSF6VcZSRg0QHtH37mKZnikzrPEBUk4lcO2gn5uA%3D%3D,MarketWatch,financial_markets,0.82,0.0,0.0,0.369,0.430353,Bullish,neutral,0.758791983127594,0.0,0.369
02f38ea03b6f8cf95b633075,2018-03-08T16:29:00,2018-03-08T00:00:00,The best sector of this bull market is the ‘greatest investment story ever told’,"This article highlights that internet stocks have been the best performing sector during the current nine-year bull market, which began after the financial crisis bottom. It notes that while internet investing is often associated with the dot-com era, the current extended bull market has also seen the sector significantly influence nearly every aspect of the economy. The piece was published on the ninth anniversary of the financial crisis bottom.",https://www.marketwatch.com/story/the-best-sector-of-this-bull-market-is-the-greatest-investment-story-ever-told-2018-03-08?gaa_at=eafs&gaa_n=AWEtsqfIG2ERTDUD1N7qoseZRCOaoY0eaqIBT7uwAJ7MizAY5HWawDtUvYGY&gaa_ts=69082688&gaa_sig=Se_tI9Gs2f5UaiPaXHdosKNuOuV-u4CHkFiehhvL1ZxBq8d-lmFM-LxqTvI78jeRo1_Ly8St8yimrI-F1l8I4g%3D%3D,MarketWatch,financial_markets,0.82,0.644938,0.0,0.5947283,0.326562,Somewhat-Bullish,neutral,0.7863401174545288,0.0,0.5947283
72e512391eba30f97b71955a,2018-03-08T16:29:00,2018-03-08T00:00:00,The best sector of this bull market is the ‘greatest investment story ever told’,"This article discusses the internet sector as the best-performing sector in the current bull market, which marks its ninth anniversary since the financial crisis bottom. It highlights how internet stocks have significantly outperformed during this period, influencing nearly every aspect of the economy.",https://www.marketwatch.com/story/the-best-sector-of-this-bull-market-is-the-greatest-investment-story-ever-told-2018-03-08?gaa_at=eafs&gaa_n=AWEtsqc6zhOQa5Tjmqc9d8Ccijcvnee-wDykkTvAPFRr-aufRiqE6t3O_Sva&gaa_ts=69082680&gaa_sig=XWOSI2KtXammmkjBie7iUtDHhIaVgzW9mgcs0R6VTAuHmvtm3etqiC78Eo61NvpWcM-AL7lC2r-LEMxrcdZ9aA%3D%3D,MarketWatch,financial_markets,0.82,0.631959,0.0,0.59018565,0.352878,Bullish,positive,0.7324212789535522,0.7324212789535522,0.59018565
5361f25894e4e372dbaecbad,2018-03-08T16:29:00,2018-03-08T00:00:00,The best sector of this bull market is the ‘greatest investment story ever told’,"This article highlights how internet stocks have been the top-performing sector during the current nine-year bull market. While dot-com era investing is notable, the recent bull run has shown similar strength for internet-related companies, which have influenced nearly every economic aspect. The period since the financial crisis bottom, marking the start of the current bull market, reveals internet stocks among Wall Street's best performers.",https://www.marketwatch.com/story/the-best-sector-of-this-bull-market-is-the-greatest-investment-story-ever-told-2018-03-08?gaa_at=eafs&gaa_n=AWEtsqcU8FSR3CdfdE7ZXxXXSb2xAJzMXT9C2IQGi8CQCUq6gvfOAAPKWxTj&gaa_ts=690821a5&gaa_sig=HGJNDwE_ruo2e9H9YGecQQRHriUqfSRY5wq7lo0G26q2ESdiI22ntDuAwtVjxpquH7CwPKSSAaVxJcxdy1hnvA%3D%3D,MarketWatch,financial_markets,0.82,0.0,0.25,0.419,0.404471,Bullish,positive,0.7123644948005676,0.7123644948005676,0.419
