article_id,published_at,date,title,link,source,query,label,confidence,sentiment_score
650ae8ff7770cd511cd5d733,2026-07-27 07:00:00,2026-07-27,"Nvidia, SpaceX, Microsoft launch AI safety initiative as OpenAI cyberattack fallout continues - CNBC",https://news.google.com/rss/articles/CBMigwFBVV95cUxOR3VYRDgzbDNGN1hfYnpXRXhqY1dfU2h4M1VsR2FSVjE0SDJsb1V6cENtclZYdkxEaUxSa0JmTTNTa0Z0OExhR2Y2ck9LVnVpNTFBVXJYeXNRdW94cmEzbE1ueFVYTXExN0VqUmZ4V1dVSTdRUlNrN1lPVVZET1plSU1pMNIBiAFBVV95cUxQZnhoenA3SDZieTZNTy1SbEZndXZRMjFmN1ZJemI2SHFkdF90Zmt1T013cUM5bWZObzVYMVpNVXd3Zk9MS1Ywa2xrdUpOT1VTYUt4aW5qVHRfX0Q2UlM5ME1VX0RnOGY1RUxqZkJBODhjUW9hU0JzemZEWnNDWlk2OVNlN0FFQU5o?oc=5,CNBC,"(""Nasdaq 100"" OR ""technology stocks"" OR semiconductors OR Nvidia OR Microsoft OR Apple) when:30d",neutral,0.869680643081665,0.0
aad445c569a473e2630e7b85,2026-07-27 07:00:00,2026-07-27,Fantasy Premier League Companion powered by Copilot gives FPL managers AI-powered advice - Microsoft Source,https://news.google.com/rss/articles/CBMiuwFBVV95cUxOZnpRNGhYRUNuNHJDaC1YS1J2NG44OUNab05nLUZpQlVhNFl4T1p4Y1JUamdXVERlNnBTTDVqUzVPMURmaGZETWd1Sl9MTzJQVVphb3Zwc2dGNnVTcTFHbG90NUROeUV1UGx0VVB1cW5wdUpnamJPNGJTWFhyUkduTGd5dnB6Z2xGV09NVThJMjNJR3o5U2U5dzAzc3RsdlpRRS1OZV82Q1pESDV0OW52d0dNNzBRYkhXdmtz?oc=5,Microsoft Source,"(""Nasdaq 100"" OR ""technology stocks"" OR semiconductors OR Nvidia OR Microsoft OR Apple) when:30d",neutral,0.9366469383239746,0.0
89c0cacc0b34b0f0221ff713,2026-07-27 07:00:00,2026-07-27,"Microsoft earnings preview: AI spending, cloud margins, and why the stock keeps falling - GeekWire",https://news.google.com/rss/articles/CBMirAFBVV95cUxNNHdkU2RGSFBCTnJoZEt4LWtCTkZmYkFmcGQ0UUE2SlIyMVItdk10b21VYTJYZWFKNlA5SEM3RmttbFg5LVZubXo2blFMb0xzVnZzcldKM01nRVp0c1VOQ0lQeV9VQ2RQel9fU3RFbUlwdF94RjNJSk1ZdzNCZ0F3X3FxZjdFdXUwZGUzekZBUHlPaTEyeW9XOFd5RWRIVEo4LWJ3WmxVXzkxcGEw?oc=5,GeekWire,"(""Nasdaq 100"" OR ""technology stocks"" OR semiconductors OR Nvidia OR Microsoft OR Apple) when:30d",negative,0.6507489085197449,-0.6507489085197449
45847f7bbad17f1cc86ade94,2026-07-27 07:00:00,2026-07-27,Ilya Sutskever’s Safe Superintelligence Inc. and NVIDIA Announce Long-Term Strategic Partnership - NVIDIA Newsroom,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPZ3gwdE5oOS1qX1RMNVc5bVJXU1hzZVV5U2hoM0JIMDFRYUZrdC00ZUZpR0FDelZ3b3JfRFJJVUNZZjFzdTBrb3Y3bTBmb3pWbWNMem1IZXBnVTdaWkZlREdZeGFVc0xnXzNXZXExLUZJRDlZOG1ZMC1LaXFMYjNmNUx2amMyM1RWb3R6bUZVd19DcnI4UUlSc251RHlWM3VCdlhYMkliWjR3UnBodDRZTl8yTUdoVnZieGhzZHBsWTFoZ3FScnZLUQ?oc=5,NVIDIA Newsroom,"(""Nasdaq 100"" OR ""technology stocks"" OR semiconductors OR Nvidia OR Microsoft OR Apple) when:30d",neutral,0.7162218689918518,0.0
9c3fda748bf7afd29ca5d87b,2026-07-28 07:00:00,2026-07-28,Looking back on Microsoft’s FY26: From AI experimentation to Frontier Transformation - The Official Microsoft Blog,https://news.google.com/rss/articles/CBMixgFBVV95cUxONXNGdmVzUGRIbEpfWUlqZF9Xa2VSQ1NjaF9UZFNucjBjb0RweW56eS1ZZC1GczZxU1RlOG5xMmNkd2hhR0ZvOV9oWjZ0NmRTVnQ1Ui1HWWhlbndqenJxMDZQY3pZYk9lLW91T1RIMTRyTjU5R0lKV3JTdWh3dGFYeVBqaGpZOGl5NjFmVjVyS25SR2ZQY28xYnVVVEd6RE5DTHUtVFJJRndZcWw3b1pHT3Rkak9uSlBJRjZmSWJBM1NoR1FmMEE?oc=5,The Official Microsoft Blog,"(""Nasdaq 100"" OR ""technology stocks"" OR semiconductors OR Nvidia OR Microsoft OR Apple) when:30d",neutral,0.9339752793312072,0.0
403aadea24c45753c9995950,2026-07-28 07:00:00,2026-07-28,Apple Upgrade launches in the United States - Apple,https://news.google.com/rss/articles/CBMiiwFBVV95cUxPSjRzdmZCOXJRTkVEWmotS2QzZGM3ejFWeGMzZkRfT3dkLTB3c0s2Rml6RE1nU3FRSmNxNDBaQlpRQ0FJYWxOUWd6MFIwVjEwT3l5aWJXLUdsQU1Sdk9PYnRRTjFLUnJoUkNlQzNXcTRaR0hyNnRQSkdkd2tRSkEtblJnVnZlZTRlUm1N?oc=5,Apple,"(""Nasdaq 100"" OR ""technology stocks"" OR semiconductors OR Nvidia OR Microsoft OR Apple) when:30d",neutral,0.7121992707252502,0.0
7fde19af93b509425b21c110,2026-07-28 07:00:00,2026-07-28,Apple touches $5 trillion market cap for first time - CNBC,https://news.google.com/rss/articles/CBMikgFBVV95cUxOUTZPVklIZDktb0F5RElnY29PbEZlMEY5THBiOXJ6eklfN3N3YTY2TWY0REQ2UFpQamtTTW9IeXROMlhYTi1fbkxiUUJQVmk5RmV6WDM0bjdzbi1JQ3cyb1R1Wk5QakhjNXJTX1h5Nlo0Qmx0WW0wZU8tUTNvdHBQV0lwTFlaUV9vX1dzUTd3V2h3UdIBlwFBVV95cUxQalVxcnY2ZWtKNENjeGNSRTJMQVNtZlVrUi02NFI2T1JhcURsRlFWN2N5OVV5elNsWEVwTUY4VXU3eVMteUp1MmIzaC1qVUFHQnlfSy1XbXBEUTZyaHhNOEdTODY3M0ZWNlE1NmFRSHpUS2tzM3BBUEFxM3lDdXRQN045SHVoaXJVckM5T1A0aXJGRnl5TDVJ?oc=5,CNBC,"(""Nasdaq 100"" OR ""technology stocks"" OR semiconductors OR Nvidia OR Microsoft OR Apple) when:30d",neutral,0.8432549834251404,0.0
a4e1ff723085d7ecaf3f2838,2026-07-28 07:00:00,2026-07-28,"Powerful Compute So Compact, It’s Clutch — Build AI Anywhere With NVIDIA Jetson - NVIDIA Blog",https://news.google.com/rss/articles/CBMiakFVX3lxTE1RcGVzQUhYNEtyZW1zVGp2c3Z2cmIxbjFkS1c4Q00zcThLVkFNUWpCSzlIYVUyRU9oaE54Yk5Ga0tNbTZycGh6MG8wWURNQ3ZrV3laMTlqX0w1VjJHSzF2eXNuVDNvZzNUR2c?oc=5,NVIDIA Blog,"(""Nasdaq 100"" OR ""technology stocks"" OR semiconductors OR Nvidia OR Microsoft OR Apple) when:30d",neutral,0.9003093242645264,0.0
d2b5638d8ecccd2a75851295,2026-07-29 07:00:00,2026-07-29,"Microsoft jumps 8% as it boosts capital spending plans, citing demand - CNBC",https://news.google.com/rss/articles/CBMigAFBVV95cUxOZU9Obm5HZ1F4R21heXF0SGxzZlNjYVdZTVZGdXAzUzBHN1RUNi1LbnlPNHJicnEwNkxrSC1TTlBGdGhlWnR1YmNJM3dmTllxLUhpd0xmZmxsTzJmOS1WT3Y2ZWJlcXdJR2FialN0bUFaVjVWaUlxUG5BQjctWlZJNNIBhgFBVV95cUxQbGJXX29pOG1DQmVtVnhleVN5WHF3eWZSSjNUNUYyZGo0el9jUFRZYVZKZC1qTFNPVnNUUG9GM08yd3dXRUNydUx6S1JTam5UNzhldmxzd1hSREk4dENLaF9TOUx0UC1hd0Q5b2FoSGdiZlc1T3RjUnZuMnhkRWNnVkRYc0xPdw?oc=5,CNBC,"(""Nasdaq 100"" OR ""technology stocks"" OR semiconductors OR Nvidia OR Microsoft OR Apple) when:30d",positive,0.9107066988945008,0.9107066988945008
06f4d50aa9a78464b7170543,2026-07-29 07:00:00,2026-07-29,NVIDIA Sets Conference Call for Second-Quarter Financial Results - NVIDIA Newsroom,https://news.google.com/rss/articles/CBMiqwFBVV95cUxPbVpVTkZFc2k0UUJxejF1dFlJTVBiaEc4MmNRV0REczlKSVlCdDNuZUtOWmJtY3ltLU1ZUS1COXpWUUJ2bzJiR1FjamZmRTY4TVJodUdqcG1rQzRGTjl2WTNlV3JvZzNhNmU1blk0ZTViNEhDa1E4SURDWHJRakw0aHBSUXlYTEEzeFFwYVVFUEVlMGdUQ1RLZ3FaWXhWMGlwTkxwcEU4NW12b3c?oc=5,NVIDIA Newsroom,"(""Nasdaq 100"" OR ""technology stocks"" OR semiconductors OR Nvidia OR Microsoft OR Apple) when:30d",neutral,0.8819413185119629,0.0
31f2cb95d7e8fda565448341,2026-07-29 07:00:00,2026-07-29,Microsoft Cloud and AI strength fuels fourth quarter results - Microsoft Source,https://news.google.com/rss/articles/CBMirAFBVV95cUxNOGduWWtVTDNKbC1BS2VVd25nODZmVEZWblNWeS1FLVFuZ3hwN1pKcXFDa3V0aVdpSjBPWnVrMk9sSUUyUE1va3dzdWhLX2RWeVI4TWhGelA5dEExSWtHUTRJZU5aT0djby1SbnE2SU03RFVBLTFRblNxUkt4R0VNaTVIVDQ5Z2ROSGF0dzNHNjZjVmFaR0tyWUpUa2NsVUlTMzJQZWktN0Etd0Ry?oc=5,Microsoft Source,"(""Nasdaq 100"" OR ""technology stocks"" OR semiconductors OR Nvidia OR Microsoft OR Apple) when:30d",neutral,0.7962748408317566,0.0
f3ab63b3f99f606145951dfc,2026-07-30 07:00:00,2026-07-30,The next measure of AI momentum is work transformed - Microsoft,https://news.google.com/rss/articles/CBMitAFBVV95cUxNQU5EZXlMLW0yN3RFOHFFb0tDOGtiaDBBUGw4OTYydFpqbklRTFdvOW1rM0oyVUd0bndDZ3A5MmJaV3otclhWX0tUM2lTQzF4ZTY2UVhkWDBicHBjd0lwajBjalpVQ21IYXFrUVd0cGNVT0JIYXFlWWdlWGpmRU93cEN0MXlvSjRjSkNoZ21qRS1iejBZV25hNlNXTU1DbnZQQnpCMURBQ3dvMXJYNHBZUXJmM0c?oc=5,Microsoft,"(""Nasdaq 100"" OR ""technology stocks"" OR semiconductors OR Nvidia OR Microsoft OR Apple) when:30d",neutral,0.8809148073196411,0.0
ec9d04df37e4b9cff328bfa0,2026-07-30 07:00:00,2026-07-30,Microsoft's stock rockets more than 15% for largest single-day jump in history - Yahoo Finance,https://news.google.com/rss/articles/CBMi0gFBVV95cUxQY1d4clZGd29SUlVkemdZNzFwbm5nVUM2WFhjVXQwZWNqb25tMzVnQ0dvcXhYek92M3ZxODE1R2NjNjJrQXBCRzdVMjNOWkV3Sk9oX3RUTmtDbVdPV2tKMGd4TUFFcGFzYTBkYlA4ZVlrN3hneUx5LUY4SWRfRUhLaXZHMEFJcFJBUkJmNGZid0xLdkFCMkhxVUFPRDhHUmpwaktCNVRhWnlGZ0d4b3lHVU1WMVNicFFUNTZ1cXR3MFhKZnpYcEZEaWpjTGUxYWpRTVE?oc=5,Yahoo Finance,"(""Nasdaq 100"" OR ""technology stocks"" OR semiconductors OR Nvidia OR Microsoft OR Apple) when:30d",positive,0.8968982696533203,0.8968982696533203
07f6aa4600d0c83735c0116f,2026-07-30 07:00:00,2026-07-30,​​​​What’s new in Microsoft Security: July 2026 - Microsoft,https://news.google.com/rss/articles/CBMioAFBVV95cUxPZTlQLWV2bkdrMTM1OEZJYXJZRDR0SjRuNXJlMHRVLTRMWFJ3RjBMMGM1dGRXWGtKV1EtcWVwWjlhcWJjcHpsSEJHZVBZSm5kTEFlY1NtcDFyNFY3RVVBRkR3VjNWSDVBSnVfbU5HZnRuUGFtOEwwNGtQZ0ljN3FUOEpWcFluLWh3ek13MTlMNUdab0xPRUluTXdzOUQzSExM?oc=5,Microsoft,"(""Nasdaq 100"" OR ""technology stocks"" OR semiconductors OR Nvidia OR Microsoft OR Apple) when:30d",neutral,0.9375128149986268,0.0
5d1ec509444c827dea924346,2026-07-30 07:00:00,2026-07-30,"Meta sinks 8%, continuing record losing streak, while Microsoft jumps 15% as AI trade splits - CNBC",https://news.google.com/rss/articles/CBMigwFBVV95cUxQbEhaSmdSUW5LUVdqcFkxMG5YWWF1U0JjREdaR01PTWJBdG9JYl9UQXNlX1Z3Z2RZTkdOelRKb3pRU05OTVdBQmNhbUNTS2trdk5ELXpvNmdfbG5EWkU1YTNEWUFiOE5JOXF6Mk5GRzV1RUtDeUJkM3ZJeVF1eVJxbEtoQdIBiAFBVV95cUxQbXVGMzQ4WGhlbzJYbmpWdlVCZ0Y1U3lwUDNuRWJCSlM1ZGpBbFJ1T18yX19MSlBxbzBhOGVpMG9KX0R6SzVpQkV6MmMyQWN0Zkh3cXM2d2lWR05mM05oSTdMN0NjN0d4c3lsWXVjNVlGRzlqV2djSUxrN2E2andWTWRCcmpOeVVF?oc=5,CNBC,"(""Nasdaq 100"" OR ""technology stocks"" OR semiconductors OR Nvidia OR Microsoft OR Apple) when:30d",negative,0.915696144104004,-0.915696144104004
e08c09cf4f0bc6cd7d28e088,2026-07-30 07:00:00,2026-07-30,Four Ways to Deploy More Secure AI Agents | NVIDIA Technical Blog - NVIDIA Developer,https://news.google.com/rss/articles/CBMiggFBVV95cUxNUkFfSURFMGM4MGlmWkEzUmphSm91azlxem9NTmotTVQtZGZGSkt3Sm9QZ2pMb2EybnV0aFVxM0dpbzN3OWIyeDJ0bEgwa3ZLMVk2aEg2WlFIeHVoN1FFT3R5SnRCMEVvSGwwbDJ5bjdCNU41SHgxNFpiSW50eXliOUNB?oc=5,NVIDIA Developer,"(""Nasdaq 100"" OR ""technology stocks"" OR semiconductors OR Nvidia OR Microsoft OR Apple) when:30d",neutral,0.8486939668655396,0.0
074b7feec7c3c216a0553699,2026-07-31 07:00:00,2026-07-31,CaptiveCrunch: Midnight Blizzard targets travelers worldwide for malware delivery and credential theft - Microsoft,https://news.google.com/rss/articles/CBMi8AFBVV95cUxPNkF5Q3paNUJPY1RlRXNjcHJjdjBFNjhpTUs1RjRVOWhNckJ3cERFXzJ5b3JGekRlUEJPa0lGMGZKYzMtazdmcEVoeGFoRTNPbGkwOUtPOGdicDRWWGRaYkFlUDNqV0FsZGpzYVJIZkZtbHY5WHpKamJQMHNiTkE2UDJIaEhoWnBxWnVRaVJKaW9uOHFVa3AwdmZ6UHlUSEtLZDhXTS1iVDQ0dlg1MnBqWm9pU19BQjd5UjZrejNwQXZqMGVPLUQ1WEhFUzdJN0tWMGhRUTNfdmxQSjRzQlI2aWxScE5xQmRSR0lPN3J0NHU?oc=5,Microsoft,"(""Nasdaq 100"" OR ""technology stocks"" OR semiconductors OR Nvidia OR Microsoft OR Apple) when:30d",negative,0.5599681735038757,-0.5599681735038757
3978ee1aad6a4d9394a7391d,2026-07-31 07:00:00,2026-07-31,Windows quality: an update on the commitment we made in March - Windows Blog,https://news.google.com/rss/articles/CBMitAFBVV95cUxQcnFTLVlrMXJBV0oxamwzcGprdEJGcGY5d0RNUzlxWDJzT1VoNXVpc1NSaUNJekdKcG9fZkc5dDBiWXpfc3NmVnJOM3lKUG1xZzBNNDdfUjNtMGlfN05vQXhZS1U0U3EyOS0xZ0ZLQVBYQlowU09BVEstblFkNnliODdBNWpYOWlnWU9reHJVd2JZNmlPelEtWllPM1diVjMxOC0yRktyTUlvanlJX1hDOXN6bDM?oc=5,Windows Blog,"(""Nasdaq 100"" OR ""technology stocks"" OR semiconductors OR Nvidia OR Microsoft OR Apple) when:30d",neutral,0.8964518308639526,0.0
53fe81244a1f3892c37e8b14,2026-07-31 07:00:00,2026-07-31,"Microsoft shares are surging. Here’s how to still make money, says Mike Khouw - CNBC",https://news.google.com/rss/articles/CBMisAFBVV95cUxOZFpBZ0tFN0JCSll1ZzlsMG55eHNtQjVid2tCeFZEWFpqUHpTZ3l5VGR0OUttbFNrenBCWko0SHB4MHhqNDFqdGwxNE5GdlFFZUg2WmduUlM1LW53bmJDWDNJckg3VVNvSDZfdEZjLUhpbVNIbk4xNEVPNXc4S3FSdjQ1SGJDSTRaS205Q21IWW1oQTFRNVRhdGI1Q3dOWUVNLUduNGdoaFdmRWY1Rm04V9IBtgFBVV95cUxNd3pkNGFPblBZUG1KMkpxNkh1Mlk2RU1tRnY5TExnR0VtaDd4QnZWd0tiaUQ0dTh1RHd3WDVOQV9CSTlRenFzYm9rUDIxOEhlbkZMeVk5cU44Xy13ZEZuaC1TSjdFbjR5Wnh0R0Q3ZlNUS29rOVRXZUlyaEZXUmp0VkVtWjVLM09QY2Jhb2Q4dEdUWm82WncwRDliaWRsS20yZmo2Wm9lV3hkbEVIV1hPeGhSUlFtdw?oc=5,CNBC,"(""Nasdaq 100"" OR ""technology stocks"" OR semiconductors OR Nvidia OR Microsoft OR Apple) when:30d",neutral,0.8566879034042358,0.0
d69f3da620827d5842ea325d,2026-07-31 07:00:00,2026-07-31,"Alphabet, Amazon and Microsoft added nearly $1.5 trillion in combined value this week - CNBC",https://news.google.com/rss/articles/CBMie0FVX3lxTE83UDhFcjNxOUdxa1dydWU2NmFjN0JFUk16ZUtJTk03dmVpakpLbmRybTNRdUVGYzM5cE9LNmVBMHVNLVR1bGVRZ2tyMGFScjJkeDFYNnRVdi1aXzhoMEQ3bElxVXYxVTFhMUptaHB3WWtuUzFNcWw3LTEzZ9IBgAFBVV95cUxOR3lVcFE4bmxqZ2JJSXp1M3VGYjFaX0x4YzVvTmtwaTZIaS1nZ25PV2FZOHc4WDJCWE9Td2N1amNrSzFLZ1lkUGl1Q2lKa1h5YzZpRlhqX3hJU2xNQ0t4bTJZMjlOVjdNalRfVU8tSXFDRi1TREg5b2piNGZiZGY3bg?oc=5,CNBC,"(""Nasdaq 100"" OR ""technology stocks"" OR semiconductors OR Nvidia OR Microsoft OR Apple) when:30d",neutral,0.8675315976142883,0.0
eb130213af6595b01d87c34b,2026-08-03 07:00:00,2026-08-03,"Leagues Cup kicks off tomorrow, August 4, on Apple TV - Apple",https://news.google.com/rss/articles/CBMilgFBVV95cUxPM3dXWFIwNzdJMzRMOWtHMkFIcWx4UW00SnBidGFPMXQtbnREYVUzYXlGNEtkQnB5M0ZkN0hucVd2SzVfOEtSb08tanlRLTU2TkFWMHVzQWR3dVViYVdwVVFQUzBVUFV1QmNXcHFjcF85blhaLUhFczNQdWZ4b0dfb3FoQ0VZSzdKM2xUYXptY3FYNU9rS1E?oc=5,Apple,"(""Nasdaq 100"" OR ""technology stocks"" OR semiconductors OR Nvidia OR Microsoft OR Apple) when:30d",neutral,0.9436082243919371,0.0
9a849621d4ff20f7bdd1ae1c,2026-08-03 07:00:00,2026-08-03,Orchard: An open framework for scalable agentic AI - Microsoft,https://news.google.com/rss/articles/CBMinAFBVV95cUxOeE41QWVkRWZIRS1JNW1UQ2ItdllValRYMk1Uby11emRxWTdzcWFORmRUWThpRk1ZY25OdFFoNVBRYlgwa3VHcWd2SExZdWlhbTZhYTRMWl90cUNXRndVZXJXd29XemVHWk5Ed3VFcThVc09DbWNoeUo4RnhOb0lFSUp3RHhfQkNZMzhzeGxoemdNamJyVlVyaHFQNDk?oc=5,Microsoft,"(""Nasdaq 100"" OR ""technology stocks"" OR semiconductors OR Nvidia OR Microsoft OR Apple) when:30d",neutral,0.862612247467041,0.0
0ad0afc9a252c527e04ffb86,2026-08-04 07:00:00,2026-08-04,"Generate Trajectories, Reasoning Traces, and Auto-Labels with NVIDIA Alpamayo 2 Super | NVIDIA Technical Blog - NVIDIA Developer",https://news.google.com/rss/articles/CBMiugFBVV95cUxQSkxVbzM4MUtqekt3bDZDaFhOZFBDcS13MkZyc1Z0M0RndEVQalg3Tlo5cThQclVLRmIwekFxaXBFcFRDSEtkZ1NQWGlQQ2p2NVd2ZWVNVGdJVGN6Y0ZpX2FpYzg5SDJ2d3BUajVWcnBobGFXaE5qR0YtUUJuX0dlbDRjTkdaOFpUeE5mQjR3bUF0dVlQOGM4WXRiLURJa0FXWTcwd0VaalNiZE40aGxyR2ktbWh5Z2V4dUE?oc=5,NVIDIA Developer,"(""Nasdaq 100"" OR ""technology stocks"" OR semiconductors OR Nvidia OR Microsoft OR Apple) when:30d",neutral,0.938937783241272,0.0
3ba8fa0ffe000d07b429de50,2026-08-04 07:00:00,2026-08-04,"As AI Increases Demands on Memory, Storage Steps Up - NVIDIA Blog",https://news.google.com/rss/articles/CBMiWEFVX3lxTE9wWkNQQXhGQmZ6QXRESTJ3RU1SaU15b0tudy1EN3JOQ2VUUTVZQWFBaXlPbldnV2oxNHJxSzlrMHR6SmQ0VGgxMlVCSHRoNEdjSVkyLTFUbFg?oc=5,NVIDIA Blog,"(""Nasdaq 100"" OR ""technology stocks"" OR semiconductors OR Nvidia OR Microsoft OR Apple) when:30d",positive,0.7014464735984802,0.7014464735984802
d76952b12a576dd63b4a420d,2026-08-04 07:00:00,2026-08-04,NVIDIA Joins NSF State and Regional AI Hubs Program to Expand AI Research and Education Across the US - NVIDIA Blog,https://news.google.com/rss/articles/CBMickFVX3lxTFBSZTdMUk1OTDZyVEIwcFpCRVhUY3ByMVFxRXNENnhQdC1IcjZ0ZEpENmU3X1RBVVhZbzJfTkVFLUswMG4yRDl4cktlN2JIME9LYkdwczVhV2QwUENfd1lyczltaTc3NUcySW9NUy1FT0Rfdw?oc=5,NVIDIA Blog,"(""Nasdaq 100"" OR ""technology stocks"" OR semiconductors OR Nvidia OR Microsoft OR Apple) when:30d",positive,0.8471935391426086,0.8471935391426086
a862abc7a229489382859433,2026-08-04 07:00:00,2026-08-04,Beyond VLAs: How World Action Models Reshape Robot Manipulation | NVIDIA Technical Blog - NVIDIA Developer,https://news.google.com/rss/articles/CBMingFBVV95cUxNakR1YU5SYWdaZnQ0SFl2SjNjaEJTY3otSjhKZm9fUUdOV3pzS1lXUDhIRDBDaGpPcFhST3lvT0J1SnNBSEdCR2VVbnRBbG1GS2dpVC02VzVDZkpmOFF2Tnl5MzBROFVNcG01MVVjY0YtSmtFVlhURU9kRUhCaFJRUHpuaTZfMkVORnlEelFQaUxzeF9nU09veFBtRUluZw?oc=5,NVIDIA Developer,"(""Nasdaq 100"" OR ""technology stocks"" OR semiconductors OR Nvidia OR Microsoft OR Apple) when:30d",neutral,0.931049942970276,0.0
6240af9c418d3fe389bcfbb9,2026-08-04 07:00:00,2026-08-04,Apple seeks preliminary injunction against OpenAI in trade secrets case - Reuters,https://news.google.com/rss/articles/CBMivgFBVV95cUxOYUxSNUIwOXpQcmNEWkp3ckJYUUVuaExoTVlHbWNEaUp2YVVfX2Z6NHRyWkJZOHAycXZZTlduWkIweHpmd25mblFaYU9EZnRXS2FqYkNsSDBJa2FjZThqZ2c2eWp5OVNKcEhvUmxVT3ZseXZyRnpFT2JjR05INGJWdkIxWGxITUdOXzRyUnNtSWp2MVhOR0tkTjU3THctbjlHVVJTQVZxX01tdFpPX2lrcFFSX0dwNkR3eVA0Z2Jn?oc=5,Reuters,"(""Nasdaq 100"" OR ""technology stocks"" OR semiconductors OR Nvidia OR Microsoft OR Apple) when:30d",negative,0.4918587207794189,-0.4918587207794189
1858859d25e26f3e09260c4f,2026-08-04 07:00:00,2026-08-04,"NVIDIA Alpamayo 2 Super, the Frontier Open Model for Robotaxis and Autonomous Vehicles, Now Available for Commercial Use - NVIDIA Blog",https://news.google.com/rss/articles/CBMifEFVX3lxTE1UcldGcWwyYlZROHhjVGRWVnl6YTRsdkhXdjFld0N2OTFUYTJZY0VDU0FiOTlMeW1vTUQ5VGFnUEJndVVzYTZ4dEtYOXFhZFNBdE9mMjdsTWNCcXNaQ3h6NFBTVmNTcjNGWEk2ZTRGZzViMnkwSWdwcE9ya1Y?oc=5,NVIDIA Blog,"(""Nasdaq 100"" OR ""technology stocks"" OR semiconductors OR Nvidia OR Microsoft OR Apple) when:30d",neutral,0.8427610397338867,0.0
baa584c512caf33591428452,2026-08-04 13:07:02,2026-08-04,AI Leaders Propose SAFE Guidelines for Cybersecurity Transparency - NVIDIA Blog,https://news.google.com/rss/articles/CBMid0FVX3lxTE9sQWVOTFFZVEcwTWtiN1FlNVo1bzRWSzlWVkpmWkZmUnJQY0xhcm9udUYxY19uUjdzRXRjUXVocDNQWTdYVzdFZHdjVjI4Qmg1YktoSVNTb0ctYmRncFpjdml2RTN6Q0JIZEtBOW5wVEFOYWtFei1V?oc=5,NVIDIA Blog,"(""Nasdaq 100"" OR ""technology stocks"" OR semiconductors OR Nvidia OR Microsoft OR Apple) when:30d",neutral,0.8034679293632507,0.0
dbb23b4b13299a48ecc84a76,2026-08-04 18:30:00,2026-08-04,Advance Zero Trust for AI: New tools and guidance to secure AI agents and DevSecOps - Microsoft,https://news.google.com/rss/articles/CBMi1wFBVV95cUxNQU1TaDlaUU9wRUpZMjlHVGpMRkFGVGNfUkV1S2U4Z2lVQ2VfaGJCMnprTmcyM1ZyMEZYNVFRMm5LY0lZcXZqSEJza0liVjJZYUVINk94bGpYS0xvbWR4RGhIZkRsWFZOZ0J3U1hFNDZwOU1lYnRqNFkwYy03S0ZNQmVGWEFVRC16azl4Z0VMcTRkQ2NTTHo1X1dEN01BdE9Jd0pjSC1TelA4bW81NmRweTl4SEZ5dkd0OEJuVHhteHhxZ2NhZENYM3N1eVJVRU55d0tYNTAyYw?oc=5,Microsoft,"(""Nasdaq 100"" OR ""technology stocks"" OR semiconductors OR Nvidia OR Microsoft OR Apple) when:30d",neutral,0.8240794539451599,0.0
7e36a3b2603c1fef35a2219b,2026-08-04 23:46:41,2026-08-04,ChainDrop supply chain compromise: Anatomy of a self-propagating worm - Microsoft,https://news.google.com/rss/articles/CBMivgFBVV95cUxOc2dZelVyZElPdlFBdjhwV2tTY3lJMU9xXzNsVC00dE5TT3prX1Z4bWdkOE83QzFtSzYyUWlwVjhXeXB1Smx0YTQwVkNiNlVBdjNZTktXcEdCd1JJdi1MZkhTMlNtM1ZiN0c3Q1pGNEcyY3Exekp3R3RCYVNSNUcyUWlyemtrYk44anQ0Sm52UnBpYzZLTnlVQXQ3UUdEWUdQZTZKNnp4MFJtVmlNcGxIbzg0WFFZTDBiTmMwQjdn?oc=5,Microsoft,"(""Nasdaq 100"" OR ""technology stocks"" OR semiconductors OR Nvidia OR Microsoft OR Apple) when:30d",neutral,0.9011248350143432,0.0
e4c627e76beabc6e05a5cff2,2026-08-05 07:00:00,2026-08-05,"NVIDIA and Partners Build in America, for America - NVIDIA Blog",https://news.google.com/rss/articles/CBMihgFBVV95cUxOUUlZdjFDVXVqTjBfY2F4REp1QTZPYzRTODFCZm9nOTV6NTZWbXAxQXJ1aEJEb1FhcVNZRFBQQUJFU3ZWT3IwV2w2ck4zTnVjQ0xKYl9Id0piUHJPQTNDa3VvT04tcWt5S0ZiQW42cHhnVFZlZUR0NUEwQ2FEZE5pNXMtbmxZZw?oc=5,NVIDIA Blog,"(""Nasdaq 100"" OR ""technology stocks"" OR semiconductors OR Nvidia OR Microsoft OR Apple) when:30d",neutral,0.6482541561126709,0.0
